"Locale","Image","Title","Sales Rank: Current","Sales Rank: 90 days avg.","Sales Rank: Drops last 90 days","Sales Rank: Reference","Sales Rank: Subcategory Sales Ranks","Bought in past month","Reviews: Rating","Reviews: Review Count","Ratings - Format Specific","Review Count - Format Specific","Last Price Change","Buy Box 🚚: Current","Buy Box 🚚: 90 days avg.","Buy Box 🚚: Stock","Buy Box 🚚: 90 days OOS","Buy Box Seller","Buy Box: Is FBA","Buy Box: Unqualified","Amazon: Current","Amazon: 90 days avg.","Amazon: 90 days OOS","New: Current","New: 90 days avg.","New: 90 days OOS","New, 3rd Party FBA: Current","New, 3rd Party FBA: 90 days avg.","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","New, 3rd Party FBM 🚚: Current","New, 3rd Party FBM 🚚: 90 days avg.","New, Prime exclusive: Current","New, Prime exclusive: 90 days avg.","Lightning Deals: Current","Lightning Deals: Upcoming Deal","Buy Box Used 🚚: Current","Buy Box Used 🚚: 90 days avg.","Buy Box Used Seller","Buy Box Used: Is FBA","Buy Box Used: Condition","Used: Current","Used: 90 days avg.","Used: 90 days OOS","Used, like new 🚚: Current","Used, like new 🚚: 90 days avg.","Used, very good 🚚: Current","Used, very good 🚚: 90 days avg.","Used, good 🚚: Current","Used, good 🚚: 90 days avg.","Used, acceptable 🚚: Current","Used, acceptable 🚚: 90 days avg.","Warehouse Deals: Current","Warehouse Deals: 90 days avg.","List Price: Current","List Price: 90 days avg.","Rental: Current","Rental: 90 days avg.","eBay New 🚚: Current","eBay New 🚚: 90 days avg.","eBay Used 🚚: Current","eBay Used 🚚: 90 days avg.","New Offer Count: Current","New Offer Count: 90 days avg.","Count of retrieved live offers: New, FBA","Count of retrieved live offers: New, FBM","Used Offer Count: Current","Used Offer Count: 90 days avg.","Tracking since","Listed since","Categories: Root","Categories: Sub","Categories: Tree","Categories: Launchpad","ASIN","Product Codes: EAN","Product Codes: UPC","Product Codes: PartNumber","Parent ASIN","Variation ASINs","Freq. Bought Together","Type","Manufacturer","Brand","Product Group","Model","Variation Attributes","Color","Size","Edition","Format","Author","Contributors","Binding","Number of Items","Number of Pages","Publication Date","Release Date","Languages","Package: Dimension (cm³)","Package: Weight (g)","Package: Quantity","Item: Dimension (cm³)","Item: Weight (g)","Hazardous Materials","Adult Product","Trade-In Eligible","Prime Eligible (Buy Box)","Subscribe and Save","One Time Coupon: Absolute","One Time Coupon: Percentage","Subscribe and Save Coupon: Percentage"
"com","https://m.media-amazon.com/images/I/81bLJTA-N4L.jpg;https://m.media-amazon.com/images/I/81ztp3se-DL.jpg;https://m.media-amazon.com/images/I/91WO9xpDCEL.jpg;https://m.media-amazon.com/images/I/91+BUSw-zhL.jpg;https://m.media-amazon.com/images/I/A1XFfb52dJL.jpg;https://m.media-amazon.com/images/I/915tgwz143L.jpg;https://m.media-amazon.com/images/I/81p09MjCK7L.jpg","Propel Immune Support Tablets, Lemon Blackberry, Makes 16.9oz Fl Oz (Pack of 80)","75733","45179","141","Health & Household","# 468 | Top 3% | Vitamin C Supplements","300","3.2","13","8","5","2024/02/17 03:08","$ 54.32","$ 29.29","10","0 %","Amazon","yes","no","$ 54.32","$ 29.42","0 %","$ 54.32","$ 29.27","0 %","","$ 47.10","$ 5.19","15 %","$ 8.15","","$ 24.86","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 47.99","$ 47.99","","","","","","","1","2","1","0","","","2023/01/13","2023/05/22","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0BPN78Q2K","0052000050868","052000050868","","","","","FLAVORED_DRINK_CONCENTRATE","PepsiCo","Propel","Grocery","","","","1.5 Oz (Pack of 80)","","","","","Unknown Binding","8","","","2023-05-22","","1125","522","80","","479","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/51C342rS2KL.jpg;https://m.media-amazon.com/images/I/41z2KaT68RL.jpg;https://m.media-amazon.com/images/I/51ZppI+UEDL.jpg;https://m.media-amazon.com/images/I/41oBvPFZZWL.jpg;https://m.media-amazon.com/images/I/41CpIDA5zIL.jpg;https://m.media-amazon.com/images/I/41rpf8mR0pL.jpg","Vitamin C Gummies Extra Strength 700mg - Immune Support Booster - Good for Adults Teens & Kids - Vegan, Non GMO, Gelatin Free, Peanut Free, Gluten Free Tasty Chewable Sour Apple Flavored Gummies","75802","86268","49","Health & Household","# 463 | Top 5% | Vitamin C Supplements","50","4.6","111","93","17","2023/05/31 21:16","$ 17.99","$ 17.99","82","0 %","3rd Party (A173H5K3NBBE6Y)","yes","no","","","100 %","$ 17.99","$ 17.99","0 %","$ 17.99","$ 17.99","$ 4.08","15.01 %","$ 2.70","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","1","0","","","2023/02/26","2022/07/04","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0B5VX48TR","0850022117862","850022117862","Vitamin C 700mg","B0B6LWMBVG","B0B6LRCMP6,B0B5VX48TR","","VITAMIN","Viteey","Viteey","Drugstore","","Size: 60 Count (Pack of 2);","","60 Count (Pack of 2)","","","","","","2","","","","","1138","206","120","","1","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/41Yu-J0QRML.jpg","Puritan's Pride Vitamin C-500 Mg With Bioflavonoids & Rose Hips Taplets, 100 Count","75811","92685","161","Health & Household","# 469 | Top 4% | Vitamin C Supplements","100","4.8","186","171","28","2024/02/22 10:32","$ 6.94","$ 12.13","259","1 %","3rd Party (AYT2GNN9EU7WP)","yes","no","","$ 6.94","100 %","$ 1.74","$ 10.98","0 %","$ 6.94","$ 11.95","$ 3.09","8.06 %","$ 0.56","$ 6.94","$ 12.26","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","48","21","20","1","","","2014/09/24","2013/03/23","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B004R64N7Y","0074312104305, 0074312124303","074312104305, 074312124303","430","","","B004R5ZJQ4, B000GCQ8X0","VITAMIN","NBTY.inc - US Nutrition,inc.","Puritan's Pride","Drugstore","430","","","100 Count (Pack of 1)","","","","","Health and Beauty","1","","2018-08-10","2018-08-10","","165","91","1","226","90","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/61BxzI+7FJL.jpg;https://m.media-amazon.com/images/I/714gkzMrMWL.jpg;https://m.media-amazon.com/images/I/61PFwJB2M4L.jpg;https://m.media-amazon.com/images/I/614w1D3-7DL.jpg;https://m.media-amazon.com/images/I/61SNUhFDjVL.jpg;https://m.media-amazon.com/images/I/61UuYPfiPtL.jpg","SOLARAY Rose HIPS Fruit 550mg | Healthy Skin, Joints & Immune Function Support | Source of Vitamin C & Bioflavonoids | Non-GMO & Vegan | 100 VegCaps","76074","75800","134","Health & Household","# 472 | Top 4% | Vitamin C Supplements","100","4.5","563","-1","-1","2024/02/16 01:12","$ 11.55","$ 11.19","15","0 %","3rd Party (A5T7SNJKP9EZX)","no","no","","","100 %","$ 9.99","$ 10.03","0 %","","","$ 3.86","14.98 %","$ 1.73","$ 11.55","$ 11.06","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 10.89","","","$ 13.84","$ 11.65","","","6","6","0","6","","","2014/09/23","2006/01/07","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0001VVEIK","0076280015102","076280015102","4635012","","","B07SPJ6K8Z, B000I4ABNY","HERBAL_SUPPLEMENT","SOLARAY","SOLARAY","Drugstore","4635012","","","100 Count (Pack of 1)","","","","","Health and Beauty","1","","2014-10-20","2015-03-19","","272","91","1","276","85","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/81JonbHxgNL.jpg;https://m.media-amazon.com/images/I/716PIUiQahS.jpg;https://m.media-amazon.com/images/I/712pjHFq34S.jpg;https://m.media-amazon.com/images/I/81enF76yN1L.jpg;https://m.media-amazon.com/images/I/91Kcn0Vyh+S.jpg;https://m.media-amazon.com/images/I/21Xy+vH98zL.jpg;https://m.media-amazon.com/images/I/71oki1-ejAL.jpg;https://m.media-amazon.com/images/I/81+PdBjxDFL.jpg;https://m.media-amazon.com/images/I/71BvVdJzsDL.jpg","Ener-C Raspberry Multivitamin Drink Mix Powder Vitamin C 1000mg & Electrolytes with Real Fruit Juice Natural Energy & Immune Support for Women & Men - Non-GMO Vegan & Gluten Free - 60 Count","76156","72626","97","Health & Household","# 461 | Top 5% | Vitamin C Supplements","100","4.6","119","104","17","2024/02/14 13:30","$ 29.94","$ 27.85","125","1 %","3rd Party (A13A5HEEWBMQP8)","yes","no","","","100 %","$ 29.58","$ 27.38","0 %","$ 29.94","$ 27.43","$ 5.57","15 %","$ 4.49","$ 34.58","$ 35.04","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 25.58","","","","","","","5","5","2","3","","","2017/07/27","2018/11/11","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B01LJYA77Q","","","AZ102-2","","","B01KYJZI0S, B00I5MWA4E","NUTRITIONAL_SUPPLEMENT","Ener-C","Ener-C","Drugstore","","","","1.15 Pound (Pack of 1)","","","","","","1","","","","","2927","680","1","","553","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/51UofIxK6ZL.jpg;https://m.media-amazon.com/images/I/51KoHqYivoL.jpg;https://m.media-amazon.com/images/I/61i8NK9WN8L.jpg","Nature Bounty Vitamin C 24 Hour Daily Immune Support with Zinc and Vitamin D, Upper Respiratory Support, Ester Vitamin C 1000mg Capsules (Softgels), 120 Count","76241","194494","12","Health & Household","# 473 | Top 9% | Vitamin C Supplements","","","","-1","-1","2024/02/22 14:18","$ 35.99","$ 33.99","10","44 %","3rd Party (A25BPZJJREJE7U)","no","no","","","100 %","$ 35.99","$ 33.99","38 %","","","-","","-","$ 33.99","$ 33.99","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 33.99","$ 33.99","","","","","","","1","1","0","1","","","2024/01/30","2024/01/30","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0CTKYJ5SF","","","5247","","","","VITAMIN","GENERIC","Generic","Drugstore","","","","120 Count (Pack of 1)","","","","","","1","","","","","","","","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/61ZPdWzjSKL.jpg;https://m.media-amazon.com/images/I/61oQ4NVVNlL.jpg;https://m.media-amazon.com/images/I/61YApnDFA5L.jpg;https://m.media-amazon.com/images/I/513NyGui8PL.jpg;https://m.media-amazon.com/images/I/61DCrEjh4lL.jpg;https://m.media-amazon.com/images/I/61Nq5ScyAoL.jpg;https://m.media-amazon.com/images/I/51HezeKn+VL.jpg","Piping Rock Vitamin C Powder 24oz | 5000mg | Water Soluble Crystals | Vegetarian Supplement | Non-GMO, Gluten Free","76306","77498","72","Health & Household","# 474 | Top 4% | Vitamin C Supplements","100","4.5","147","-1","-1","2023/11/17 08:04","$ 21.99","$ 21.99","652","0 %","3rd Party (A1RKIWP5BNL09V)","yes","no","","","100 %","$ 21.99","$ 21.99","0 %","$ 21.99","$ 21.99","$ 5.75","15.01 %","$ 3.30","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 25.87","","","","","","","1","1","1","0","","","2016/02/03","2014/07/06","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B00F9EWQZY","0840994103963","840994103963","1441","","","B077BNHTFS","VITAMIN","Piping Rock","Piping Rock","Drugstore","","","","1.49 Pound (Pack of 1)","","","","","Health and Beauty","1","","","","","1219","780","1","1290","774","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41ll8OemiEL.jpg;https://m.media-amazon.com/images/I/51JEb-nqiKL.jpg;https://m.media-amazon.com/images/I/516xaGMdl1L.jpg;https://m.media-amazon.com/images/I/51OV0OJeWnL.jpg;https://m.media-amazon.com/images/I/51Vr9qMMUbL.jpg;https://m.media-amazon.com/images/I/51hVxDcQPSL.jpg;https://m.media-amazon.com/images/I/515KAlUTsOL.jpg","Klaire Labs Buffered Vitamin C Capsules with Quercetin Bioflavonoids & L-Glutathione to Support Immune Function & Antioxidant Protection - Hypoallergenic & Gentle on Stomach (250 Capsules)","76484","134920","59","Health & Household","# 475 | Top 8% | Vitamin C Supplements","50","4.5","80","-1","-1","2024/02/21 09:28","$ 59.99","$ 59.02","10","21 %","3rd Party (A1J4W8BQO23A27)","yes","no","","","100 %","$ 59.99","$ 59.02","21 %","$ 59.99","$ 59.01","$ 4.32","15 %","$ 9.00","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 58.99","","","","","","","1","1","1","0","","","2015/07/15","2001/10/01","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B001PYZDQ6","0709616121252","709616121252","VI0023","","","B00NB3IG8Q, B001VM976O","VITAMIN","SETAF","Klaire Labs","Drugstore","","","","250 Count (Pack of 1)","","","","","Health and Beauty","1","","2017-03-31","2017-03-31","","886","318","1","295","","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41kmyFyD4BL.jpg;https://m.media-amazon.com/images/I/41PovHwtAlL.jpg;https://m.media-amazon.com/images/I/41aV9UmwKRL.jpg;https://m.media-amazon.com/images/I/41CPFkg1SRL.jpg;https://m.media-amazon.com/images/I/414uyRLXi1L.jpg;https://m.media-amazon.com/images/I/51+ya6OXyBL.jpg;https://m.media-amazon.com/images/I/41rYsBI4GWL.jpg;https://m.media-amazon.com/images/I/41fzpcQqYPL.jpg","Carlyle Vitamin C with Rose HIPS 500mg | 200 Tablets | High Potency Formula | Vegetarian, Non-GMO and Gluten Free Supplement","76543","37884","162","Health & Household","# 476 | Top 3% | Vitamin C Supplements","500","4.6","2301","-1","-1","2024/02/22 12:40","$ 9.99","$ 9.99","3","23 %","3rd Party (A1LS1XJ2SPG90C)","yes","no","","","100 %","$ 9.99","$ 9.99","23 %","$ 9.99","$ 9.99","$ 4.42","8.01 %","$ 0.80","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 11.75","$ 11.75","","","","","","","1","1","1","0","","","2021/03/19","2021/02/21","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B08XBHL3Y9","0843604102967","843604102967","CL11234","","","","VITAMIN","Carlyle","Carlyle","Drugstore","","","","500 Count (Pack of 1)","","","","","","1","","","","","2691","425","1","593","1","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/51H40zYJ2BL.jpg;https://m.media-amazon.com/images/I/51CrUJTY9yL.jpg","365 by Whole Foods Market, Vitamin C High Potency Powder, 8 Ounce","76804","70337","102","Health & Household","# 477 | Top 5% | Vitamin C Supplements","200","4.6","759","-1","-1","2023/08/20 09:50","$ 13.99","$ 13.99","1211","0 %","Amazon","yes","no","$ 13.99","$ 13.99","0 %","$ 13.99","$ 13.99","0 %","","","$ 4.32","15.01 %","$ 2.10","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 13.99","","","","","","","1","1","1","0","","","2018/07/10","2017/09/04","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B074H6R63W","0099482286484","099482286484","0099482286484","","","B000GCQ8X0","VITAMIN","365 by Whole Foods Market","365 by Whole Foods Market","Drugstore","","","","8 Ounce (Pack of 1)","","","","","Health and Beauty","1","","","","","1672","259","1","472","227","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/41hEQGkRSUL.jpg;https://m.media-amazon.com/images/I/41oZvQ4VJRL.jpg;https://m.media-amazon.com/images/I/512gdH077sL.jpg;https://m.media-amazon.com/images/I/41SwcCk-asL.jpg;https://m.media-amazon.com/images/I/51QySOZ6AlL.jpg;https://m.media-amazon.com/images/I/41Bi2uzG0+L.jpg;https://m.media-amazon.com/images/I/51G8TaMFNEL.jpg;https://m.media-amazon.com/images/I/31WO8izlX1L.jpg;https://m.media-amazon.com/images/I/51P8-q45uwL.jpg","Now Foods Vitamin C-1000 Sustained Release with Rose Hips 250 Tabs (500 (250 X 2))","77259","64686","131","Health & Household","# 471 | Top 4% | Vitamin C Supplements","200","4.8","997","-1","-1","2024/02/22 14:20","$ 34.66","$ 32.51","388","0 %","3rd Party (A1WACDDJ2XH2XJ)","yes","no","","","100 %","$ 33.98","$ 32.13","0 %","$ 34.66","$ 32.12","$ 6.10","15 %","$ 5.20","$ 33.98","$ 33.53","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 33.98","","","","","","","10","9","4","5","","","2015/01/09","2014/03/11","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B00RNALYEG","0616320131883, 0632687760122","632687760122, 616320131883","0122-495","","","B0032BH76O, B00JTI5B12","VITAMIN","NOW Foods","Now Foods","Drugstore","","","","250 Count (Pack of 2)","","","","","Health and Beauty","1","","","","","2073","980","1","791","907","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41abD-+27uL.jpg;https://m.media-amazon.com/images/I/51jlHU9xlYL.jpg;https://m.media-amazon.com/images/I/41Ebq3yTiVL.jpg;https://m.media-amazon.com/images/I/51iJ-VQ3nSL.jpg;https://m.media-amazon.com/images/I/41A5mwcwxnL.jpg;https://m.media-amazon.com/images/I/41oC3Kn3-YL.jpg","Country Life Vitamin C Buffered with Bioflavonoids, 500mg, 100 Tablets, Certified Gluten Free, Certified Vegan","77366","85464","132","Health & Household","# 474 | Top 5% | Vitamin C Supplements","100","4.6","239","219","38","2024/02/20 07:36","$ 21.52","$ 21.52","10","43 %","3rd Party (A2G7B63FOSFZJZ)","yes","no","","","100 %","$ 21.52","$ 24.60","13 %","$ 21.52","$ 21.52","$ 5.19","15.01 %","$ 3.23","$ 22.03","$ 24.92","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 28.69","$ 28.69","","","$ 17.50","$ 17.50","","","13","3","1","10","","","2013/06/21","2006/01/07","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B00028QH4I","0015794070542","015794070542","7054","B0B2KRM1P7","B001185WYE,B00028QH4I","B002J0PDZG, B0001VUZX0","VITAMIN","Country Life Vitamins","Country Life","Drugstore","7054","Size: 250 Count (Pack of 1);","","250 Count (Pack of 1)","","","","","Health and Beauty","1","","2010-08-02","","","2098","522","1","619","502","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/31CUYhQP57L.jpg;https://m.media-amazon.com/images/I/31yFlYmFQgL.jpg;https://m.media-amazon.com/images/I/412z3KrP-VL.jpg;https://m.media-amazon.com/images/I/41wbhC5ue7L.jpg;https://m.media-amazon.com/images/I/41zS2WOqZ6L.jpg;https://m.media-amazon.com/images/I/31i2xQi+weL.jpg;https://m.media-amazon.com/images/I/41Yun5rJyGL.jpg","FARMER QUEEN [Kyungnam] Lemona Vitamin C Original (1.5g * 90 Stick)","77724","107810","39","Health & Household","# 480 | Top 5% | Vitamin C Supplements","50","4.8","29","9","6","2024/02/20 03:12","$ 24.99","$ 22.60","13","22 %","3rd Party (A3NMVHCWSHVHL1)","yes","no","","","100 %","$ 24.99","$ 22.60","22 %","$ 24.99","$ 22.21","$ 4.32","15.01 %","$ 3.75","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","1","0","","","2023/02/21","2022/08/16","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0BWH6C7PL","0685645471516","685645471516","Lemona-11","B0C1JKKP4T","B0BWH6C7PL,B0BS96BDY1","","VITAMIN","FARMER QUEEN","FARMER QUEEN","Drugstore","Lemona-11","Style: 1.5g * 90 Stick;","","0.07 Ounce (Pack of 1)","","","","","","1","","","","","1403","136","6","","","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41fjXsDsDXL.jpg;https://m.media-amazon.com/images/I/51+emb9Mp2L.jpg;https://m.media-amazon.com/images/I/51ekUibi7VL.jpg;https://m.media-amazon.com/images/I/51KNbUTmrpL.jpg;https://m.media-amazon.com/images/I/514ImxlwOnL.jpg","Dr. Schulze's | Super-C Plus Powder | Vitamin C Complex | Clinical Herbal Formula | Dietary Supplement | Immune Support | May Increase Collagen Formation & Iron Absorption | 2 oz Bottle","77749","73803","75","Health & Household","# 481 | Top 4% | Vitamin C Supplements","50","4.4","350","114","104","2023/12/26 02:52","$ 28.00","$ 28.00","282","1 %","3rd Party (AG6I7MLTK63MG)","yes","no","","","100 %","$ 28.00","$ 28.00","1 %","","$ 28.00","$ 4.08","15 %","$ 4.20","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","1","0","","","2018/12/08","2016/02/02","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B07KPPW4KP","0858920007377","858920007377","ISCT","B01BFWPPPQ","B01MV5E7AT,B07KPPW4KP","B000SHOBQE, B007BFYFLM","NUTRITIONAL_SUPPLEMENT","Dr. Schulze's American Botanical Pharmacy","Dr. Schulze's","Drugstore","","Size: Powder;","","Powder","","","","","Health and Beauty","1","","","","","338","204","122","","57","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/618DwceROqL.jpg;https://m.media-amazon.com/images/I/71H-QdJfyNL.jpg;https://m.media-amazon.com/images/I/71UySDMX51L.jpg;https://m.media-amazon.com/images/I/713fXenZswL.jpg;https://m.media-amazon.com/images/I/71UQoiqEKZL.jpg;https://m.media-amazon.com/images/I/71OtbsYvJML.jpg;https://m.media-amazon.com/images/I/71Tnkskua+L.jpg","Dr. Keith's Own Super C - High Dose 4000mg Buffered Vitamin C Powder with D-Ribose, Glycine, MSM - Highly Absorbable, Stomach-Friendly, Daily Immune Support - Unflavored, 200 Grams Each (6 Pack)","77876","129643","30","Health & Household","# 482 | Top 6% | Vitamin C Supplements","","4.5","61","56","56","2023/09/09 06:48","$ 257.95","$ 257.95","22","0 %","3rd Party (A39PWOE2878JMW)","no","no","","","100 %","$ 257.95","$ 257.95","0 %","","","-","","-","","$ 257.95","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 257.95","$ 257.95","","","","","","","1","1","0","1","","","2022/02/02","2021/10/24","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B09K4NG4SN","0309272310658","309272310658","VitC","B0CR1V5RS1","B09K4Q3D2M,B09K4QX64T,B09K4NG4SN","","VITAMIN","Dr. Keith's Own","Dr. Keith's Own","Drugstore","","PackageQuantity: 6;","","1.18 Ounce (Pack of 6)","","","","","","6","","","","","","","6","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/81ea9SsSMEL.jpg;https://m.media-amazon.com/images/I/71NsMngPvES.jpg;https://m.media-amazon.com/images/I/71M4QieS6yL.jpg;https://m.media-amazon.com/images/I/81HOIU13M7S.jpg;https://m.media-amazon.com/images/I/81oM1N+FtaL.jpg;https://m.media-amazon.com/images/I/91EjgBruGYS.jpg;https://m.media-amazon.com/images/I/71samDATwYS.jpg;https://m.media-amazon.com/images/I/71dc86IGb9L.jpg","Ener-C Peach Mango Multivitamin Drink Mix Powder Vitamin C 1000mg & Electrolytes with Real Fruit Juice Natural Energy & Immune Support for Women & Men - Non-GMO Vegan & Gluten Free - 60 Count","78324","69534","100","Health & Household","# 464 | Top 4% | Vitamin C Supplements","100","4.8","208","149","19","2024/02/16 13:40","$ 29.94","$ 27.92","101","0 %","3rd Party (A13A5HEEWBMQP8)","yes","no","","","100 %","$ 29.94","$ 27.76","0 %","$ 29.94","$ 27.51","$ 5.57","15 %","$ 4.49","$ 42.46","$ 36.20","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 25.81","","","","","","","4","4","2","2","","","2019/10/08","2020/02/25","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B07XYH4FMV","","","AZ107-2","","","B01KYJZI0S, B00FEF87L0","VITAMIN","Ener-C","Ener-C","Drugstore","","","","9.20 Ounce (Pack of 2)","","","","","","2","","","","","2155","680","1","","581","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/41UGkOlfOPL.jpg;https://m.media-amazon.com/images/I/41lmqpbuofL.jpg","365 by Whole Foods Market, Vitamin C Plus Acerola C 500Mg, 90 Tablets","78603","70490","181","Health & Household","# 484 | Top 4% | Vitamin C Supplements","200","4.4","520","-1","-1","2023/08/20 07:24","$ 20.99","$ 20.99","1010","0 %","Amazon","yes","no","$ 20.99","$ 20.99","0 %","$ 20.99","$ 20.99","0 %","","","$ 4.32","15.01 %","$ 3.15","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 20.99","","","","","","","1","1","1","0","","","2017/09/05","2017/08/27","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B074H6R3P8","0099482286477","099482286477","0099482286477","","","B00MJ7VL1O, B00028LKXG","VITAMIN","365 by Whole Foods Market","365 by Whole Foods Market","Drugstore","0099482286477","","","90 Count (Pack of 1)","","","","","Grocery","1","","","","","596","308","1","728","45","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/419mOoPd-hL.jpg;https://m.media-amazon.com/images/I/41iqmNWEptL.jpg","Trader Joe's Synergistic C Vitamin C Complex 500 Mg with Lemon and Rutin Bioflavonoids, 100 Tablets","78700","105009","92","Health & Household","# 479 | Top 5% | Vitamin C Supplements","100","4.6","113","-1","-1","2024/02/22 14:10","$ 14.73","$ 15.11","1","0 %","3rd Party (A2OD4VU7RNNU0G)","yes","no","","","100 %","$ 13.75","$ 13.53","0 %","$ 14.73","$ 14.86","$ 3.86","15.03 %","$ 2.21","$ 13.75","$ 13.75","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 13.88","","","","","","","19","15","11","7","","","2014/04/29","2013/07/17","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B00E0OP7QE","0000043308200","000043308200","TJ-447","","","B004HXAC1S, B004TVDMN8","VITAMIN","Trader Joe's","TJ's","Drugstore","","","","100 Count (Pack of 1)","","","","","Health and Beauty","100","","","","","330","91","1","","91","","no","no","yes","no","-","-","-"
