"Locale","Image","Title","Sales Rank: Historical","Sales Rank: Current","Sales Rank: 90 days avg.","Sales Rank: Drops last 90 days","Sales Rank: Reference","Sales Rank: Subcategory Sales Ranks","Bought in past month","Reviews: Rating","Reviews: Review Count","Ratings - Format Specific","Review Count - Format Specific","Last Price Change","Buy Box 🚚: Current","Buy Box 🚚: 90 days avg.","Buy Box 🚚: Stock","Buy Box 🚚: 90 days OOS","Buy Box Seller","Buy Box: Is FBA","Buy Box: Unqualified","Amazon: Current","Amazon: 90 days avg.","Amazon: 90 days OOS","New: Current","New: 90 days avg.","New: 90 days OOS","New, 3rd Party FBA: Current","New, 3rd Party FBA: 90 days avg.","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","New, 3rd Party FBM 🚚: Current","New, 3rd Party FBM 🚚: 90 days avg.","New, Prime exclusive: Current","New, Prime exclusive: 90 days avg.","Lightning Deals: Current","Lightning Deals: Upcoming Deal","Buy Box Used 🚚: Current","Buy Box Used 🚚: 90 days avg.","Buy Box Used Seller","Buy Box Used: Is FBA","Buy Box Used: Condition","Used: Current","Used: 90 days avg.","Used: 90 days OOS","Used, like new 🚚: Current","Used, like new 🚚: 90 days avg.","Used, very good 🚚: Current","Used, very good 🚚: 90 days avg.","Used, good 🚚: Current","Used, good 🚚: 90 days avg.","Used, acceptable 🚚: Current","Used, acceptable 🚚: 90 days avg.","Warehouse Deals: Current","Warehouse Deals: 90 days avg.","List Price: Current","List Price: 90 days avg.","Rental: Current","Rental: 90 days avg.","eBay New 🚚: Current","eBay New 🚚: 90 days avg.","eBay Used 🚚: Current","eBay Used 🚚: 90 days avg.","New Offer Count: Current","New Offer Count: 90 days avg.","Count of retrieved live offers: New, FBA","Count of retrieved live offers: New, FBM","Used Offer Count: Current","Used Offer Count: 90 days avg.","Tracking since","Listed since","Categories: Root","Categories: Sub","Categories: Tree","Categories: Launchpad","ASIN","Product Codes: EAN","Product Codes: UPC","Product Codes: PartNumber","Parent ASIN","Variation ASINs","Freq. Bought Together","Type","Manufacturer","Brand","Product Group","Model","Variation Attributes","Color","Size","Edition","Format","Author","Contributors","Binding","Number of Items","Number of Pages","Publication Date","Release Date","Languages","Package: Dimension (cm³)","Package: Weight (g)","Package: Quantity","Item: Dimension (cm³)","Item: Weight (g)","Hazardous Materials","Adult Product","Trade-In Eligible","Prime Eligible (Buy Box)","Subscribe and Save","One Time Coupon: Absolute","One Time Coupon: Percentage","Subscribe and Save Coupon: Percentage"
"com","https://m.media-amazon.com/images/I/71yERWRQNnL.jpg;https://m.media-amazon.com/images/I/81NNmXNBO-L.jpg;https://m.media-amazon.com/images/I/71mABmYuqhL.jpg;https://m.media-amazon.com/images/I/71kfWohvzEL.jpg;https://m.media-amazon.com/images/I/71P5o-1tpFL.jpg;https://m.media-amazon.com/images/I/71V68e8u9YL.jpg;https://m.media-amazon.com/images/I/71gnXwabG1L.jpg;https://m.media-amazon.com/images/I/81G-4ygsaxL.jpg","Bronson Vitamin K2 MK-7 100 MCG, K2 as MK7 Menaquinone, Bone Support Non-GMO, 120 Tablets","8471","5591","7343","198","Health & Household","# 75 | Top 0.98% | Vitamin D Supplements","2000","4.7","1369","910","144","2024/01/31 00:40","$ 9.97","$ 9.97","1000","1 %","3rd Party (A2J4ZY0V0O83WY)","yes","no","","","100 %","$ 9.97","$ 9.97","1 %","$ 9.97","$ 9.97","$ 3.09","8.02 %","$ 0.80","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","1","1","1","0","","","2022/11/18","2022/11/16","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B0BKLP1HRY","0716563311902","716563311902","1190-120","B0BKTCZJK4","B0BKLP1HRY,B09XBHRR5X","","VITAMIN","Bronson Labs","Bronson","Drugstore","","Size: 120 Count (Pack of 1);","","120 Count (Pack of 1)","","","","","","1","","","","","219","50","125","","50","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/51wXZ1klEBS.jpg;https://m.media-amazon.com/images/I/51RLICNeVPS.jpg;https://m.media-amazon.com/images/I/51RhayTcdzS.jpg;https://m.media-amazon.com/images/I/51IDbACQx9L.jpg;https://m.media-amazon.com/images/I/61W9P0AbNtL.jpg;https://m.media-amazon.com/images/I/5171YAnp8xL.jpg","Garden of Life Organics Vegan Vitamin D3 Chewable - Raspberry Lemon, 2,000 IU (50mcg) Whole Food Vitamin D3 from Lichen Plus Food & Mushroom Blend, Gluten Free, 30 Chewable Tablets","8511","6753","7794","267","Health & Household","# 88 | Top 1.11% | Vitamin D Supplements","3000","4.6","3959","3236","423","2024/02/20 01:40","$ 13.99","$ 13.85","1000","0 %","Amazon","yes","no","$ 13.99","$ 13.86","0 %","$ 13.97","$ 13.58","0 %","$ 13.97","$ 13.73","$ 4.08","15.01 %","$ 2.10","$ 17.66","$ 14.88","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 16.95","$ 16.95","","","","","","","6","7","3","3","","","2020/12/04","2015/10/14","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B016P97OM6","0301653910921, 0658010118613, 0301653910914","658010118613, 301653910914, 301653910921","0658010118613","","","B00K5NEPJY, B0098U0QC0","VITAMIN","Garden of Life","Garden of Life","Drugstore","0658010118613","","Orange","30 Count (Pack of 1)","","","","","Health and Beauty","1","","2015-10-20","2015-10-17","German","404","200","1","369","200","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/51BDxk1+cQL.jpg;https://m.media-amazon.com/images/I/81Bmr1L3hNL.jpg;https://m.media-amazon.com/images/I/51J1McqTTAL.jpg;https://m.media-amazon.com/images/I/41dQ-WyRaoL.jpg;https://m.media-amazon.com/images/I/61DACMBMG1L.jpg;https://m.media-amazon.com/images/I/811VaBmJHCL.jpg;https://m.media-amazon.com/images/I/81WD2Io3bgL.jpg","THORNE Vitamin K (Formerly 3-K Complete) - Vitamins K1 and K2 (as MK-4 and MK-7) - Supports Strong Bones - 60 Capsules","8567","7639","8555","255","Health & Household","# 97 | Top 1.18% | Vitamin D Supplements","2000","4.7","1026","-1","-1","2024/02/12 20:26","$ 28.00","$ 27.10","3","0 %","3rd Party (A2EJCTH67GJMT3)","yes","no","","","100 %","$ 28.00","$ 27.10","0 %","$ 28.00","$ 27.10","$ 3.86","15 %","$ 4.20","$ 28.00","$ 27.23","","$ 21.60","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 27.09","","","","","","","2","2","1","1","","","2018/02/19","2018/01/21","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B0797N3F9T","0693749006619","693749006619","K171","","","B0797HQFGT, B0797H3VQS","VITAMIN","Thorne Research","THORNE","Drugstore","K171","","","60 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","212","50","1","264","","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/31AZsaIViqL.jpg;https://m.media-amazon.com/images/I/41ebA4al-oL.jpg;https://m.media-amazon.com/images/I/41V5vOM-WkL.jpg;https://m.media-amazon.com/images/I/51zFsHmo4mL.jpg;https://m.media-amazon.com/images/I/41G5z1JHr3L.jpg;https://m.media-amazon.com/images/I/51v-E3EPFAL.jpg;https://m.media-amazon.com/images/I/51N3XcbpVvL.jpg","Ancient Nutrition Vitamin D Supplement, 5,000 IU Vitamin D for Immune Support, Made from Bone Broth and Mushroom Extract, Supports Healthy Inflammation, Paleo and Keto Friendly, 60 Capsules","8837","8762","9810","153","Health & Household","# 235 | Top 3% | Vitamin D Supplements","700","4.7","2327","714","63","2024/01/19 02:08","$ 25.46","$ 25.46","723","0 %","3rd Party (A29FFB0C04QYBQ)","yes","no","","$ 32.12","99 %","$ 25.46","$ 25.46","0 %","$ 25.46","$ 25.46","$ 3.86","15 %","$ 3.82","","","","$ 19.46","","no","","","","no","","","","100 %","","","","","","","","","","","$ 29.95","$ 29.95","","","$ 25.46","$ 44.67","","","1","1","1","0","","","2019/03/15","2019/02/07","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B07NJ1TJTL","0816401023278","816401023278","AND3278","B097WRHK44","B0872GCLWW,B0872GGPB7,B07NGLRSF6,B07NJ826QY,B07NHFH7RQ,B07NJ1TJTL","B0872GCLWW, B0872GGPB7","VITAMIN","Ancient Nutrition","Ancient Nutrition","Drugstore","Geeloa","FlavorName: Vitamin D, 60 count;","","60 Count","","","","","Health and Beauty","1","","","","","337","91","1","322","48","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/61PMmKYswQL.jpg;https://m.media-amazon.com/images/I/71phcHQTuJL.jpg;https://m.media-amazon.com/images/I/71-7mR+ljuL.jpg;https://m.media-amazon.com/images/I/71WXu7v3EWL.jpg;https://m.media-amazon.com/images/I/71GjXsqcS2L.jpg","Nutricost Vitamin K2 (MK7) (100mcg) + Vitamin D3 (5000 IU) 120 Softgels - Gluten Free and Non-GMO","9039","14151","94254","103","Health & Household","# 162 | Top 8% | Vitamin D Supplements","200","4.7","1353","1352","105","2024/02/18 19:40","$ 16.00","$ 15.73","137","92 %","3rd Party (A2YD2H3KGK1F4L)","no","no","","","100 %","$ 14.95","$ 15.32","92 %","$ 14.95","$ 14.95","$ 3.86","15 %","$ 2.40","$ 16.00","$ 16.00","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 19.95","$ 19.95","","","","","","","2","1","1","1","","","2018/11/21","2018/10/31","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B07K3VFVJC","0857077008664","857077008664","NTC203101","B0CR1J9XZ8","B07K3VFVJC","B07735XF2K, B077JC1GCN","VITAMIN","Nutricost","Nutricost","Drugstore","","FlavorName: Unflavored; Size: 120 Count (Pack of 1);","","120 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","221","50","1","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/71AqWvDHQpL.jpg;https://m.media-amazon.com/images/I/81eRmz-1gqL.jpg;https://m.media-amazon.com/images/I/71Gc+DRDNSL.jpg;https://m.media-amazon.com/images/I/717r0J1JIxL.jpg;https://m.media-amazon.com/images/I/61lJmC3r4zL.jpg;https://m.media-amazon.com/images/I/818IkI7-NRL.jpg","Nordic Naturals Vitamin D3 Gummies Kids, Wild Watermelon Splash - 60 Gummies - 400 IU Vitamin D3 - Bone Health, Healthy Immunity - Non-GMO, Vegetarian - 60 Servings","9113","7291","8358","207","Health & Household","# 92 | Top 1.12% | Vitamin D Supplements","1000","4.6","1336","1336","212","2024/02/02 23:56","$ 10.58","$ 10.58","1000","0 %","3rd Party (AD4JTYB7A7HOQ)","yes","no","","$ 10.58","80 %","$ 10.58","$ 10.58","0 %","$ 10.58","$ 10.58","$ 4.08","15.03 %","$ 1.59","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 12.45","$ 12.45","","","$ 10.05","$ 10.25","","","2","1","1","1","","","2016/08/09","2016/03/21","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B01DAKIH10","0768990311437","768990311437","P32786","B0CHTPLXHT","B01DAKIH10,B088VG5GWS","B01ACACE4M, B00MJ7VL1O","VITAMIN","Nordic Naturals","Nordic Naturals","Drugstore","P32786","FlavorName: Wild Watermelon Splash; Size: 60 Count (Pack of 1);","Nordic Naturals Vitamin D3 Kid's Gummies, 60 Count","60 Count (Pack of 1)","","","","","Health and Beauty","1","","","","English: Ingredients; German","394","191","1","1000","181","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/51c7A7JrnSL.jpg;https://m.media-amazon.com/images/I/41-owPCESNL.jpg;https://m.media-amazon.com/images/I/41N7OevFUVL.jpg;https://m.media-amazon.com/images/I/41lrJNZLqXL.jpg;https://m.media-amazon.com/images/I/41ZWNxcdRDL.jpg;https://m.media-amazon.com/images/I/51ChtbFW5nL.jpg;https://m.media-amazon.com/images/I/5106ZelejxL.jpg","Organic Plant D3 + K2 (5000 iu D3) - All-Trans MK7 from MenaQ7 (120 mcg K2) - 100% Organic & Plant-Based Sublingual D3 Drops (Cholecalciferol), 100% Vegan - Supports Immunity, Bone, Mood & Brain (1oz)","9224","7020","6833","232","Health & Household","# 90 | Top 0.91% | Vitamin D Supplements","1000","4.5","755","379","131","2023/12/15 23:58","$ 21.99","$ 21.54","1000","0 %","3rd Party (A2O4JIQNF5U931)","yes","no","","","100 %","$ 21.99","$ 21.54","0 %","$ 21.99","$ 21.45","$ 3.86","15.01 %","$ 3.30","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 33.99","","","","","","","1","1","1","0","","","2022/04/14","2022/04/10","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B09XPHKR7Z","","","TH_D3_K2","B0CCJZK26F","B09XPHKR7Z,B0C4718GP7,B0BGJRXFQ8","","VITAMIN","Triquetra Health","Triquetra Health","Drugstore","","Size: 1 Fl Oz (Pack of 1);","","1 Fl Oz (Pack of 1)","","","","","","1","","","","","135","91","1","297","82","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/619ULg9JwHL.jpg;https://m.media-amazon.com/images/I/91KnfPeANHL.jpg;https://m.media-amazon.com/images/I/71RrPHDePaL.jpg;https://m.media-amazon.com/images/I/A16l1qKqAML.jpg;https://m.media-amazon.com/images/I/A1pvE1zs3mL.jpg;https://m.media-amazon.com/images/I/81G9cFYU9lL.jpg;https://m.media-amazon.com/images/I/81woEIi0spL.jpg","Eagleshine Vitamins Vitamin K2 MK-7 and MK-4, 150 mcg Per Capsule, 6 Months Supply, Supports Bone Health | Cardiovascular Health - Vitamin K2 Supplement (90 Capsules)","9225","13458","11325","12","Health & Household","# 156 | Top 1.57% | Vitamin D Supplements","","","","-1","-1","2022/07/20 00:12","","","","-","","no","no","","","100 %","","","100 %","","","$ 4.75","15 %","-","","","","","","no","","","","no","","","","100 %","","","","","","","","","","","","","","","","","","","","","","","","","2022/07/20","2020/05/15","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B092BNC44F","0850011900840","850011900840","DSVK2","B092BGSSCP","B088B4L5WB","","VITAMIN","deal supplement","Eagleshine Vitamins","Drugstore","","","","90 Capsules","","","","","","","","","","","520","454","1","","","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/6145Pz5ocXL.jpg;https://m.media-amazon.com/images/I/81uWtdfN+EL.jpg;https://m.media-amazon.com/images/I/81gC5ejJwtL.jpg;https://m.media-amazon.com/images/I/71iwlb72kHL.jpg;https://m.media-amazon.com/images/I/817sruo3u0L.jpg;https://m.media-amazon.com/images/I/71iOstjZDfL.jpg","Solgar Vitamin D3 (Cholecalciferol) 125 mcg (5000 IU), 240 Vegetable Capsules - Helps Maintain Healthy Bones & Teeth - Immune System Support - Non-GMO, Gluten Free, Dairy Free, Kosher - 240 Servings","9242","10206","8937","262","Health & Household","# 121 | Top 1.22% | Vitamin D Supplements","2000","4.8","4264","3447","325","2024/02/19 13:36","$ 27.03","$ 28.24","3","0 %","3rd Party (AZJBHCBXGZ2JO)","yes","no","$ 28.42","$ 28.48","0 %","$ 27.03","$ 26.88","0 %","$ 27.03","$ 28.43","$ 4.75","15 %","$ 4.05","$ 29.99","$ 27.99","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 39.99","$ 39.99","","","$ 29.99","$ 29.99","","","12","12","2","8","","","2011/07/14","2010/02/08","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B0037U85OS","0033984033146","033984033146","30257","B09KNPQPSP","B002HSILVS,B0037U85OS,B08JH718V7","B00014D1QU, B00024D8N0","VITAMIN","NPG Solgar","SOLGAR","Drugstore","30257","Size: 240 Count (Pack of 1);","Standard Packaging","240 Count (Pack of 1)","","","","","Health and Beauty","1","","2013-09-24","2013-09-21","","2283","331","1","605","295","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/71zZ9IJnCmL.jpg;https://m.media-amazon.com/images/I/71-mmNchaXL.jpg;https://m.media-amazon.com/images/I/71wkLfFmzKL.jpg;https://m.media-amazon.com/images/I/81n1AYxfrEL.jpg;https://m.media-amazon.com/images/I/71SoZGOjNbL.jpg;https://m.media-amazon.com/images/I/71vvJpB3FhL.jpg","Nature's Bounty Vitamin D for Immune Support and Promotes Healthy Bones, 10000IU, Softgels, Multi-Color, 10,000 IU, 72 Count (Pack of 1)","9293","10575","8388","284","Health & Household","# 123 | Top 1.09% | Vitamin D Supplements","3000","4.8","5411","5109","218","2024/02/21 11:28","$ 9.19","$ 9.06","27","0 %","3rd Party (A37Q0JH9Z83SBL)","yes","no","$ 13.02","$ 9.30","0 %","$ 9.07","$ 9.02","0 %","$ 9.07","$ 9.06","$ 3.09","8 %","$ 0.74","$ 10.44","$ 10.42","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 20.25","$ 20.25","","","$ 9.25","$ 7.55","","","16","17","9","7","","","2013/07/19","2012/01/26","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B0072F90SE","0074312358739","074312358739","85873","","","B000GCQ8X0, B0019GE9HE","VITAMIN","US Nutrition","Nature's Bounty","Drugstore","85873","","Multi","72 Count (Pack of 1)","","","","","Health and Beauty","1","","2012-05-24","2015-03-12","","221","68","1","265","45","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/41PGo-Ykv+L.jpg;https://m.media-amazon.com/images/I/41KVdOvvQSL.jpg;https://m.media-amazon.com/images/I/51r5yRjxtYL.jpg","Zahler Junior D3 Vitamins 1000 IU - Chewable Vitamin D3 for Kids - Vitamin D for Kids to Support Bone, Teeth & Immune Health - Kosher Kids Vitamin D3 Orange Flavor - D3 Vitamins for Kids (120 Count)","9326","12060","10816","158","Health & Household","# 140 | Top 1.39% | Vitamin D Supplements","1000","4.7","4610","4273","1268","2024/02/12 16:52","$ 12.97","$ 12.97","1","0 %","3rd Party (A2OKL1APMG8NNW)","yes","no","","","100 %","$ 12.97","$ 12.97","0 %","$ 12.97","$ 12.97","$ 3.82","15.03 %","$ 1.95","$ 16.00","$ 15.75","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 16.00","","","","","","","3","3","1","2","","","2015/02/24","2010/01/07","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B003383V4S","","","848998082284","B08RK35TCG","B003383V4S,B08J1JBMSR","B00MJ7VL1O, B004QQ9LVS","VITAMIN","Zahler","Zahler","Drugstore","779663110486","Size: 120 Count (Pack of 1);","","120 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","247","100","1","252","","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/41cRjMRai3L.jpg;https://m.media-amazon.com/images/I/41QOxpNTEzL.jpg;https://m.media-amazon.com/images/I/41LlbHUdQZL.jpg;https://m.media-amazon.com/images/I/51Va0bbU0NL.jpg;https://m.media-amazon.com/images/I/51MtfSB5DLL.jpg;https://m.media-amazon.com/images/I/51Z+iKnO8rL.jpg;https://m.media-amazon.com/images/I/51TpoY8DIlL.jpg","NOW Supplements, Liquid Vitamin D-3, Extra Strength, Structural Support*, 1-Ounce","9408","8591","13695","158","Health & Household","# 104 | Top 1.22% | Vitamin D Supplements","300","4.5","579","577","165","2024/01/30 02:00","$ 9.99","$ 8.37","","14 %","Amazon","yes","no","$ 9.99","$ 8.54","20 %","$ 9.99","$ 8.41","0 %","$ 9.99","$ 8.88","$ 3.09","8.01 %","$ 0.80","$ 9.99","$ 9.28","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 13.99","$ 13.99","","","$ 9.99","$ 9.99","","","15","13","4","10","","","2013/07/19","2017/08/02","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B009KZ3D5U","0733739003713","733739003713","0371","B0BNGRPT5Q","B009KZ3D5U,B001N4JYX6","B001N4JYX6, B006BY0JPA","VITAMIN","NOW Sports - Nutrition and Wellness","NOW","Pet Products","0371","Size: 1 Fl Oz (Pack of 1);","Clear","1 Fl Oz (Pack of 1)","","","","","Health and Beauty","1","","2013-07-04","2013-07-01","Italian","83","82","1","91","50","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/71+TwWE43LL.jpg;https://m.media-amazon.com/images/I/71MtSFe3A6L.jpg;https://m.media-amazon.com/images/I/81Gckrt1c8L.jpg;https://m.media-amazon.com/images/I/71db4DqkHoL.jpg;https://m.media-amazon.com/images/I/71aGyb5S+DL.jpg;https://m.media-amazon.com/images/I/71Yq2dYuN8L.jpg;https://m.media-amazon.com/images/I/81OT1pXTpSL.jpg","Feel Great Kids Vitamin D3 1000 IU Gummies | Kids Vitamin D Gummies for Healthy Bones, Mood, & Immune Support | Citrus Flavored Vegetarian D3 Gummies | 90 Day Supply","9954","3827","4638","216","Health & Household","# 188 | Top 3% | Vitamin D Supplements","1000","4.6","11809","4122","2637","2024/02/03 17:52","$ 25.99","$ 25.98","887","0 %","3rd Party (AZLEWEBSPAY9I)","yes","no","","","100 %","$ 25.99","$ 25.98","0 %","$ 25.99","$ 25.99","$ 4.32","15.01 %","$ 3.90","","$ 19.99","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 26.79","","","","","","","1","1","1","0","","","2019/07/18","2019/07/11","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B07V7ZPZWL","0850055152373","850055152373","Ayestar","B0CH93BFMK","B06Y1C5DHC,B086VPZXV1,B07NBMBLXK,B0778R4763,B07NBHG1TZ,B07V7ZPZWL","B08L48DLHB, B07K2KBGRC","VITAMIN","Feel Great 365","The Feel Great Vitamin Company","Drugstore","","Size: 90 Count (1 Pack); Color: Kids Vitamin D;","Kids Vitamin D","90 Count (1 Pack)","","","","","Health and Beauty","1","","","","","548","290","90","","290","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/41iOrIqqSGL.jpg;https://m.media-amazon.com/images/I/41rssTicVFL.jpg;https://m.media-amazon.com/images/I/41SWo5LYPgL.jpg;https://m.media-amazon.com/images/I/41FZgPYF78L.jpg;https://m.media-amazon.com/images/I/41Sr1cG8wPL.jpg","Kirkland Signature Extra Strength D3 50 mcg, 600 Softgels","10284","20772","19865","154","Health & Household","# 222 | Top 3% | Vitamin D Supplements","1000","4.8","7897","7897","548","2024/02/21 12:48","","$ 15.64","","45 %","","no","yes","","","100 %","$ 11.38","$ 11.61","0 %","$ 15.08","$ 15.21","$ 4.08","14.99 %","-","$ 15.49","$ 15.03","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 19.99","$ 19.99","","","","","","","46","39","11","9","","","2016/08/17","2013/09/01","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B00EXPV502","","","393914","B0CD3Q1JQ2","B00EXPV502","B015WRSJCQ, B000GCQ8X0","VITAMIN","Kirkland Signature","Kirkland Signature","Drugstore","","Size: 600 Count (Pack of 1);","","600 Count (Pack of 1)","","","","","Health and Beauty","1","","","","English","610","168","1","768","159","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/71PN6sdQjFL.jpg;https://m.media-amazon.com/images/I/71FZ0qm6vlL.jpg;https://m.media-amazon.com/images/I/61lA9EQFM3L.jpg;https://m.media-amazon.com/images/I/71byXsR7k8L.jpg;https://m.media-amazon.com/images/I/71aWinveDRL.jpg","Nordic Naturals Baby’s Vitamin D3, Unflavored - 400 IU Vitamin D3 - 0.37 oz - Healthy Bones, Immune System Support, Normal Sleep Rhythms - Non-GMO, Certified Vegetarian - 365 Servings","10420","99870","66183","147","Health & Household","# 772 | Top 8% | Vitamin D Supplements","100","4.6","3710","3699","355","2024/01/29 22:56","","$ 14.83","","61 %","","no","no","","","100 %","","$ 14.81","50 %","","","$ 3.86","15.01 %","-","","$ 14.82","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 14.95","","","","","","","","1","","","","","2015/05/04","2014/11/10","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B00U1V8HO4","0768990027321","768990027321","RUS-02732","","","B084R8PS1D, B001B2PU7Y","VITAMIN","Nordic Naturals","Nordic Naturals","Drugstore","RUS-02732","","","0.37 Fl Oz (Pack of 1)","","","","","Health and Beauty","1","","2018-12-24","2018-12-24","English","156","56","1","150","50","","no","no","no","no","-","-","-"
"com","https://m.media-amazon.com/images/I/51B9eaGtcSL.jpg;https://m.media-amazon.com/images/I/51zycju+EBL.jpg;https://m.media-amazon.com/images/I/51Y068ls4sL.jpg;https://m.media-amazon.com/images/I/51Gjc5fnAtL.jpg;https://m.media-amazon.com/images/I/51+0XIaYH5L.jpg;https://m.media-amazon.com/images/I/41pZyyDmVZL.jpg;https://m.media-amazon.com/images/I/51nVgAlGCoL.jpg","MAX Absorption, Vitamin D3 + K2 (MK-7) Liquid Drops with MCT Oil, Peppermint Flavor, Helps Support Strong Bones and Healthy Heart","10491","10473","12148","162","Health & Household","# 122 | Top 1.62% | Vitamin D Supplements","1000","4.6","7366","7183","1209","2024/02/18 08:20","$ 19.99","$ 19.99","10","13 %","3rd Party (AYKH81TW22E93)","yes","no","","","100 %","$ 19.99","$ 20.22","2 %","$ 19.99","$ 20.22","$ 3.86","15.01 %","$ 3.00","","","","$ 15.99","","no","","","","no","","","","100 %","","","","","","","","","","","$ 28.99","$ 28.99","","","","","","","1","1","1","0","","","2017/04/26","2017/04/17","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B06Y3X5SDZ","0863691000373","863691000373","863691000373","B09J867NM3","B06Y3X5SDZ,B09HN2PJQD","B01M3P4PH8, B01MCUY7RP","VITAMIN","SBR Nutrition","SBR Nutrition","Drugstore","","FlavorName: Peppermint;","","1 Fl Oz (Pack of 1)","","","","","Health and Beauty","1","","","","","221","82","1","132","28","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/71m3F9a8pQL.jpg;https://m.media-amazon.com/images/I/81NlcPLx8HL.jpg;https://m.media-amazon.com/images/I/71dyiEgUmdL.jpg;https://m.media-amazon.com/images/I/81bs5jlKD8L.jpg;https://m.media-amazon.com/images/I/81Tfl0YVlzS.jpg;https://m.media-amazon.com/images/I/81q+o3nJaUS.jpg;https://m.media-amazon.com/images/I/81GRH69QQwS.jpg;https://m.media-amazon.com/images/I/81EvnwitbbS.jpg","Pure Encapsulations Vitamin D3 & K2 | Bone and Vascular Health Support | 120 Capsules*","10612","4402","5873","260","Health & Household","# 60 | Top 0.66% | Vitamin D Supplements","5000","4.8","191","-1","-1","2024/02/21 14:00","$ 33.60","$ 33.60","842","0 %","3rd Party (A2EJCTH67GJMT3)","yes","no","$ 33.60","$ 33.60","97 %","$ 33.60","$ 33.60","0 %","$ 33.60","$ 33.60","$ 3.86","15 %","$ 5.04","$ 51.00","$ 50.60","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 33.60","$ 33.60","","","","","","","7","5","2","5","","","2023/04/04","2023/03/21","Health & Household","Vitamin D","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin D","no","B0BZ8TMDQ5","0766298025223","766298025223","VDK41","","","","VITAMIN","Pure Encapsulations","Pure Encapsulations","Drugstore","VDK41","","","120 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","184","41","1","215","40","","no","no","yes","no","-","-","-"
